Curs,Estudi,Codi àrea territorial,Àrea territorial,Codi comarca,Comarca,Codi municipi,Municipi,Codi districte,Districte,Naturalesa,Titularitat,Nivell,Sexe,Concert,Resultat de l'avaluació,Alumnes avaluats
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08181,LA ROCA DEL VALLÈS,0818100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08181,LA ROCA DEL VALLÈS,0818100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08181,LA ROCA DEL VALLÈS,0818100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08181,LA ROCA DEL VALLÈS,0818100,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,1,DONA,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,4,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,FUNDACIONS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,DONA,SI,PROMOCIONEN SENSE PENDENTS,31
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,1,HOME,SI,PROMOCIONEN SENSE PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,DONA,SI,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN AMB PENDENTS,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,2,HOME,SI,PROMOCIONEN SENSE PENDENTS,34
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN AMB PENDENTS,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,DONA,SI,PROMOCIONEN SENSE PENDENTS,24
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,3,HOME,SI,PROMOCIONEN SENSE PENDENTS,27
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,DONA,SI,PROMOCIONEN SENSE PENDENTS,24
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,NO PROMOCIONEN,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PRIVAT,ORDES I CONGREGACIONS CATÒLICS,4,HOME,SI,PROMOCIONEN SENSE PENDENTS,18
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,63
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,15
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,45
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,29
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,56
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,2
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,37
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,42
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,34
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,46
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,19
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,49
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,33
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08202,SANT CELONI,0820200,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,44
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,11
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,24
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,10
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,26
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,21
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,PROMOCIONEN SENSE PENDENTS,12
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,NO PROMOCIONEN,1
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN AMB PENDENTS,7
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08207,SANT ESTEVE DE PALAUTORDERA,0820700,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,HOME,,PROMOCIONEN SENSE PENDENTS,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN AMB PENDENTS,13
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,DONA,,PROMOCIONEN SENSE PENDENTS,43
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,NO PROMOCIONEN,5
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN AMB PENDENTS,20
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,1,HOME,,PROMOCIONEN SENSE PENDENTS,55
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,NO PROMOCIONEN,3
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN AMB PENDENTS,17
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,DONA,,PROMOCIONEN SENSE PENDENTS,35
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,NO PROMOCIONEN,4
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN AMB PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,2,HOME,,PROMOCIONEN SENSE PENDENTS,32
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN AMB PENDENTS,14
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,DONA,,PROMOCIONEN SENSE PENDENTS,51
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,NO PROMOCIONEN,6
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN AMB PENDENTS,22
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,3,HOME,,PROMOCIONEN SENSE PENDENTS,36
2023/2024,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,0508,MARESME - VALLÈS ORIENTAL,41,VALLÈS ORIENTAL,08209,SANT FOST DE CAMPSENTELLES,0820900,,PÚBLIC,DEPARTAMENT D'EDUCACIÓ,4,DONA,,NO PROMOCIONEN,11
