"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","1882705300","79,25","80","78,13","78,95","92","59,38","72,2","80","68","70","","","","","61,67","33.33","88,89","44,44","75","","","","","78,7","83,33","77,78","75","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3036507341","79,1","86","68,75","74,45","72","78,13","86,4","80","96","80","","","","","74,44","55.56","88,89","88,89","50","","","","","67,96","50","88,89","65","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1881434223","79,05","88","65,63","81,7","82","81,25","","","","","","","","","48,89","44.44","55,56","44,44","50","","","","","","","","","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1880512770","91,3","98","81,25","92,55","98","84,38","95,4","100","96","90","","","","","94,44","88.89","100","88,89","100","","","","","84,07","83,33","88,89","80","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1882019155","","","","92,5","100","81,25","94","100","100","80","","","","","","","","","","","","","","84,44","83,33","100","70","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1882717521","93,85","96","90,63","93,75","100","84,38","98,4","100","96","100","","","","","66,11","55.56","55,56","77,78","75","","","","","75,19","66,67","88,89","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","1881333010","64,5","70","56,25","70,6","76","62,5","82,2","86,67","88","70","","","","","45,56","44.44","33,33","55,56","50","","","","","50","66,67","33,33","50","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3037160712","91,25","100","78,13","92,6","96","87,5","92","93,33","100","80","","","","","92,22","77.78","100","88,89","100","","","","","81,11","83,33","100","60","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","135225013","87,8","88","87,5","96,3","98","93,75","92,4","100","96","80","","","","","56,11","55.56","66,67","66,67","25","","","","","70,19","66,67","88,89","55","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","213661402","91,35","96","84,38","90,1","96","81,25","90,4","93,33","96","80","","","","","87,78","88.89","100","100","50","","","","","87,78","83,33","100","80","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216012366","67,8","88","37,5","92,55","98","84,38","92,4","100","96","80","","","","","52,22","77.78","11,11","77,78","50","","","","","73,33","83,33","66,67","70","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215360886","65,45","82","40,63","56,75","80","21,88","69,4","80","76","50","","","","","35","0","55,56","44,44","25","","","","","47,41","66,67","55,56","20","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","214933485","95,1","96","93,75","93,75","100","84,38","97","100","100","90","","","","","100","100","100","100","100","","","","","84,44","83,33","100","70","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217598417","76,75","80","71,88","78,85","96","53,13","69,4","80","76","50","","","","","83,89","77.78","100","77,78","75","","","","","83,7","83,33","77,78","90","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4247464487","53,55","58","46,88","60,7","72","43,75","26,4","40","36","0","","","","","47,5","66.67","33,33","55,56","37,5","","","","","48,33","33,33","66,67","45","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215630849","92,5","100","81,25","97,5","100","93,75","92,4","100","96","80","","","","","83,06","77.78","66,67","100","87,5","","","","","83,7","83,33","77,78","90","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2915990846","69,25","80","53,13","95,1","96","93,75","71,2","66,67","68","80","","","","","45","66.67","44,44","44,44","25","","","","","62,22","83,33","33,33","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","213909821","72,9","84","56,25","85,35","86","84,38","71,8","93,33","72","50","","","","","35,56","44.44","33,33","55,56","0","","","","","77,96","75","88,89","70","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","132975260","76,65","84","65,63","79,25","80","78,13","73,6","73,33","84","60","","","","","43,06","44.44","33,33","55,56","37,5","","","","","67,78","66,67","66,67","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215517425","74,3","78","68,75","76,6","86","62,5","68,8","100","52","60","","","","","76,11","55.56","100","66,67","75","","","","","58,89","83,33","33,33","60","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","214843494","58,3","68","43,75","58,3","68","43,75","58","73,33","60","40","","","","","53,61","88.89","55,56","55,56","12,5","","","","","55,74","66,67","55,56","45","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","218611740","75,25","90","53,13","59,65","64","53,13","52,4","60","56","40","","","","","71,94","55.56","55,56","88,89","87,5","","","","","62,22","50","66,67","70","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","213200237","93,85","96","90,63","87,75","90","84,38","92,4","100","96","80","","","","","88,61","55.56","100","100","87,5","","","","","91,11","83,33","100","90","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216890711","88,85","96","78,13","98,75","100","96,88","98,4","100","96","100","","","","","95,28","88.89","100","100","87,5","","","","","80,74","83,33","88,89","70","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216710729","76,45","92","53,13","68,3","68","68,75","73,6","73,33","84","60","","","","","85,28","88.89","66,67","100","87,5","","","","","75,56","66,67","100","60","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217688398","85,2","92","75","69,05","88","40,63","87,4","93,33","96","70","","","","","59,72","77.78","44,44","77,78","37,5","","","","","51,11","50","33,33","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216114578","76,85","76","78,13","67,95","82","46,88","75","93,33","80","50","","","","","71,67","33.33","66,67","100","75","","","","","73,33","83,33","66,67","70","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","170422761","76,65","84","65,63","79,15","84","71,88","77,8","93,33","72","70","","","","","72,5","66.67","55,56","100","62,5","","","","","57,78","66,67","66,67","40","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217722172","79,05","88","65,63","79,15","84","71,88","89,4","100","96","70","","","","","95,28","88.89","100","100","87,5","","","","","87,78","83,33","100","80","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","218352109","79,15","84","71,88","80,7","72","93,75","81,8","86,67","72","90","","","","","50,83","66.67","11,11","88,89","37,5","","","","","62,04","66,67","44,44","75","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","218195569","75,3","88","56,25","69,25","80","53,13","63","80","60","50","","","","","45,83","33.33","66,67","55,56","12,5","","","","","48,15","50","44,44","50","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16347343775","68,1","76","56,25","71,85","76","65,63","38,4","60","36","20","","","","","70,83","66.67","77,78","88,89","37,5","","","","","71,48","66,67","77,78","70","","H","7","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","218498316","68,05","78","53,13","83,85","96","65,63","62,8","73,33","72","40","","","","","62,5","33.33","66,67","77,78","62,5","","","","","50,19","50","55,56","45","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215495872","77,7","92","56,25","89,05","88","90,63","73,4","93,33","76","50","","","","","61,39","44.44","66,67","66,67","62,5","","","","","61,67","83,33","66,67","35","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","8691569167","75,7","72","81,25","90","100","75","87,6","100","84","80","","","","","93,06","77.78","100","100","87,5","","","","","71,48","66,67","77,78","70","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","218240565","74,05","88","53,13","72,6","96","37,5","54","73,33","80","0","","","","","76,94","55.56","100","77,78","62,5","","","","","75,74","83,33","88,89","55","","H","6","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215709619","39,85","56","15,63","32,55","48","9,38","44","66,67","60","0","","","","","44,72","44.44","55,56","55,56","12,5","","","","","20,37","25","11,11","25","","H","9","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","214528536","79","90","62,5","91,3","98","81,25","89","73,33","100","90","","","","","76,11","55.56","66,67","100","75","","","","","79,44","83,33","100","55","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","214393550","77,8","88","62,5","69,2","82","50","69,8","86,67","72","50","","","","","83,61","88.89","100","77,78","62,5","","","","","55,56","50","66,67","50","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2748453348","62","70","50","67,75","90","34,38","31,2","40","48","0","","","","","26,94","22.22","44,44","22,22","12,5","","","","","39,44","50","33,33","35","","D","4","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215439656","93,85","96","90,63","87,9","84","93,75","98,4","100","96","100","","","","","97,5","100","100","100","87,5","","","","","91,11","83,33","100","90","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216564532","54,55","68","34,38","58,1","76","31,25","34,8","46,67","52","0","","","","","44,44","22.22","55,56","44,44","50","","","","","44,44","50","33,33","50","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216316113","80,3","88","68,75","90,1","96","81,25","63","80","60","50","","","","","52,78","22.22","55,56","55,56","75","","","","","65,37","66,67","44,44","85","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","223200231","70,4","84","50","80,3","88","68,75","82","100","100","40","","","","","84,17","66.67","100","77,78","87,5","","","","","79,44","83,33","100","55","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16078175795","63,2","72","50","85,1","96","68,75","67,8","80","72","50","","","","","56,67","33.33","55,56","77,78","50","","","","","45","33,33","66,67","35","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217868379","76,65","84","65,63","92,7","92","93,75","65,6","53,33","64","80","","","","","85,28","55.56","100","88,89","87,5","","","","","68,33","83,33","66,67","55","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215281227","58,3","68","43,75","64,55","68","59,38","42,6","46,67","64","10","","","","","62,5","33.33","77,78","66,67","62,5","","","","","56,85","50","55,56","65","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","223257447","85,4","84","87,5","95","100","87,5","93","86,67","100","90","","","","","97,5","100","100","100","87,5","","","","","83,7","83,33","77,78","90","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","213054029","79,15","84","71,88","95,1","96","93,75","93,6","100","84","100","","","","","28,06","11.11","22,22","55,56","12,5","","","","","76,3","83,33","55,56","90","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217092246","87,6","96","75","85,1","96","68,75","","","","","","","","","84,17","66.67","88,89","88,89","87,5","","","","","","","","","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","217160684","86,45","92","78,13","93,95","92","96,88","93,2","93,33","88","100","","","","","87,5","100","66,67","100","87,5","","","","","66,11","66,67","66,67","65","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12531839254","81,35","96","59,38","71,8","78","62,5","85,4","86,67","96","70","","","","","77,5","66.67","88,89","66,67","87,5","","","","","80,74","83,33","88,89","70","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12825416327","92,5","100","81,25","93,95","92","96,88","90","86,67","100","80","","","","","95,28","88.89","100","100","87,5","","","","","85,74","83,33","88,89","85","","H","7","2007","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","215877379","74,25","80","65,63","70,7","72","68,75","42,2","66,67","48","10","","","","","37,78","22.22","33,33","44,44","50","","","","","56,85","50","55,56","65","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","213178684","90,1","96","81,25","98,75","100","96,88","89,2","100","88","80","","","","","74,72","77.78","66,67","88,89","62,5","","","","","84,44","83,33","100","70","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","216755725","91,35","96","84,38","82,9","84","81,25","86,2","100","88","70","","","","","91,94","88.89","100","88,89","87,5","","","","","70,19","41,67","88,89","80","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5980917677","76,65","84","65,63","83,8","98","62,5","72,4","80","76","60","","","","","76,94","88.89","66,67","88,89","62,5","","","","","84,44","83,33","100","70","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600107827","60,75","70","46,88","51,05","58","40,63","55,4","60","56","50","","","","","21,39","11.11","22,22","33,33","12,5","","","","","32,41","25","22,22","50","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2581817644","69,3","78","56,25","70,4","84","50","68,8","66,67","92","40","","","","","81,67","100","77,78","77,78","75","","","","","74,07","83,33","88,89","50","","D","2","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599769420","70,6","76","62,5","87,7","92","81,25","82,8","93,33","92","60","","","","","88,33","100","77,78","100","75","","","","","84,44","83,33","100","70","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599005504","81,6","86","75","79,15","84","71,88","84,8","80","92","80","","","","","40","66.67","33,33","55,56","0","","","","","60,93","50","77,78","55","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598071839","57,8","88","12,5","58,3","68","43,75","42,8","73,33","52","0","","","","","20,56","11.11","22,22","22,22","25","","","","","53,89","50","66,67","45","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599016725","50,7","72","18,75","63,15","74","46,88","69","73,33","80","50","","","","","65,56","77.78","55,56","77,78","50","","","","","50,74","66,67","55,56","30","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","788600523","50,6","76","12,5","49,4","74","12,5","40,8","73,33","32","20","","","","","26,67","0","55,56","33,33","0","","","","","20","16,67","33,33","10","","D","3","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4238645581","87,7","92","81,25","70,45","82","53,13","85","100","100","50","","","","","83,89","77.78","77,78","100","75","","","","","64,81","66,67","77,78","50","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599882856","63,2","72","50","74,25","80","65,63","65,8","73,33","72","50","","","","","64,17","66.67","66,67","77,78","37,5","","","","","80,37","83,33","77,78","80","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598948297","58,35","66","46,88","66,6","86","37,5","43,8","46,67","52","30","","","","","28,33","0","11,11","66,67","25","","","","","58,33","58,33","66,67","50","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","8845484621","81,55","88","71,88","86,25","100","65,63","83,4","100","96","50","","","","","96,67","100","88,89","100","100","","","","","91,11","83,33","100","90","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13728184546","49,45","72","15,63","46,05","58","28,13","54,6","66,67","64","30","","","","","77,5","100","55,56","77,78","87,5","","","","","56,67","83,33","66,67","20","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15201627611","64,3","78","43,75","60,9","64","56,25","33,4","53,33","36","10","","","","","31,39","44.44","11,11","55,56","12,5","","","","","60,74","66,67","55,56","60","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596305806","38,65","54","15,63","33,75","50","9,38","26","33,33","40","0","","","","","28,33","33.33","11,11","44,44","25","","","","","39,81","50","44,44","25","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599949405","79,05","88","65,63","79","90","62,5","66","73,33","80","40","","","","","50,83","66.67","55,56","44,44","37,5","","","","","65,93","83,33","44,44","70","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598015621","89","90","87,5","81,25","100","53,13","87,4","93,33","96","70","","","","","88,33","100","88,89","88,89","75","","","","","74,81","66,67","77,78","80","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2597958404","71,75","80","59,38","85","100","62,5","86","93,33","100","60","","","","","62,78","22.22","66,67","77,78","75","","","","","73,7","83,33","77,78","60","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","272975255","80,35","86","71,88","71,65","84","53,13","74,8","93,33","72","60","","","","","60","66.67","66,67","55,56","50","","","","","54,26","83,33","44,44","35","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3134516338","60,6","76","37,5","87,65","94","78,13","62,4","66,67","76","40","","","","","43,06","11.11","66,67","44,44","37,5","","","","","70,74","83,33","88,89","40","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600084384","84,25","80","90,63","71,65","84","53,13","82,4","86,67","96","60","","","","","60,56","44.44","66,67","55,56","75","","","","","84,44","83,33","100","70","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598993283","85,1","96","68,75","79,15","84","71,88","100","100","100","100","","","","","70,56","77.78","88,89","77,78","25","","","","","81,11","83,33","100","60","","D","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598937075","70,4","84","50","59,5","70","43,75","70","86,67","80","40","","","","","87,78","88.89","100","100","50","","","","","78,7","83,33","77,78","75","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596271142","76,6","86","62,5","86,35","96","71,88","89,4","100","96","70","","","","","65,56","44.44","88,89","66,67","50","","","","","60,74","66,67","55,56","60","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600051619","76,55","88","59,38","75,5","80","68,75","90,6","100","84","90","","","","","56,67","66.67","66,67","44,44","50","","","","","75","83,33","66,67","75","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596339581","81,35","96","59,38","77,85","86","65,63","85,6","93,33","84","80","","","","","89,44","88.89","88,89","100","75","","","","","80,93","75","77,78","90","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12843425328","62,1","66","56,25","75,3","88","56,25","75,4","100","76","50","","","","","83,61","88.89","77,78","100","62,5","","","","","62,41","66,67","55,56","65","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599904409","58,35","66","46,88","44,65","64","15,63","53,2","73,33","48","40","","","","","61,39","77.78","55,56","55,56","62,5","","","","","46,48","50","44,44","45","","H","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2597947183","65,7","72","56,25","77,85","86","65,63","72,8","66,67","72","80","","","","","36,67","66.67","33,33","44,44","0","","","","","50,19","50","55,56","45","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599038279","79,05","88","65,63","84,05","88","78,13","76,8","93,33","92","40","","","","","79,72","77.78","88,89","66,67","87,5","","","","","72,04","83,33","77,78","55","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596294584","29","40","12,5","40,15","44","34,38","33,2","46,67","48","0","","","","","26,39","11.11","33,33","22,22","37,5","","","","","48,15","50","44,44","50","","H","10","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599961627","87,5","100","68,75","85,35","86","84,38","95,4","100","96","90","","","","","83,61","88.89","100","77,78","62,5","","","","","66,67","83,33","66,67","50","","D","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12329691704","45,75","70","9,38","65,6","76","50","21,6","13,33","44","0","","","","","40,56","11.11","55,56","55,56","25","","","","","50,74","66,67","55,56","30","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598903300","54,7","62","43,75","62,15","64","59,38","45,2","46,67","48","40","","","","","57,78","55.56","22,22","100","50","","","","","45,19","50","55,56","30","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598960518","88,95","92","84,38","91,35","96","84,38","87,2","73,33","88","100","","","","","65","33.33","77,78","100","25","","","","","70","83,33","66,67","60","","H","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","19996851366","49,45","72","15,63","70,3","88","43,75","78,8","80","92","60","","","","","53,33","33.33","66,67","55,56","50","","","","","80","83,33","66,67","90","","H","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6298296747","66,65","84","40,63","74,4","74","75","32,4","33,33","56","0","","","","","29,17","33.33","11,11","55,56","12,5","","","","","33,7","50","11,11","40","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2597970625","60,9","64","56,25","60,55","78","34,38","73","86,67","80","50","","","","","37,5","33.33","33,33","44,44","37,5","","","","","54,07","66,67","55,56","40","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4239308283","50,55","78","9,38","74,05","88","53,13","63","53,33","80","50","","","","","45,28","22.22","33,33","77,78","37,5","","","","","57,04","33,33","77,78","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598026843","71,75","80","59,38","86,25","100","65,63","92,4","100","96","80","","","","","46,94","55.56","44,44","66,67","12,5","","","","","58,89","83,33","33,33","60","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598082171","73,1","76","68,75","97,5","100","93,75","89,2","100","88","80","","","","","47,22","11.11","66,67","66,67","25","","","","","45,19","50","55,56","30","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596316138","72,85","86","53,13","75,3","88","56,25","93,8","100","92","90","","","","","80,83","100","66,67","77,78","87,5","","","","","70","83,33","66,67","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598915522","66,95","72","59,38","85,2","92","75","53,6","66,67","84","0","","","","","35","33.33","22,22","55,56","25","","","","","37,78","50","33,33","30","","D","8","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598048396","86,45","92","78,13","80,3","88","68,75","93,8","100","92","90","","","","","95,28","88.89","100","100","87,5","","","","","80,74","83,33","88,89","70","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599072054","82,75","90","71,88","97,5","100","93,75","90,8","100","92","80","","","","","37,5","33.33","22,22","55,56","37,5","","","","","50,93","33,33","44,44","75","","D","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599927852","78,75","100","46,88","75,35","86","59,38","76,2","86,67","88","50","","","","","85","100","100","66,67","75","","","","","82,22","66,67","100","80","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6300276527","73","80","62,5","79,45","72","90,63","86,4","80","96","80","","","","","50","66.67","33,33","55,56","50","","","","","51,85","50","55,56","50","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598060617","76,6","86","62,5","82,6","96","62,5","86,2","100","88","70","","","","","58,06","44.44","55,56","66,67","62,5","","","","","57,04","66,67","44,44","60","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600039398","67,05","68","65,63","91,45","92","90,63","83,8","86,67","92","70","","","","","62,22","44.44","77,78","66,67","50","","","","","65","83,33","66,67","45","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2597992179","67,9","84","43,75","72,9","84","56,25","83,4","100","96","50","","","","","84,17","66.67","77,78","100","87,5","","","","","84,44","83,33","100","70","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598982071","80,25","90","65,63","80,5","80","81,25","83,2","80","88","80","","","","","50","33.33","44,44","66,67","50","","","","","50,19","50","55,56","45","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5135731238","80,4","84","75","71,55","88","46,88","75","93,33","80","50","","","","","51,39","44.44","44,44","55,56","62,5","","","","","70","83,33","66,67","60","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598003400","72,9","84","56,25","85,05","98","65,63","57,6","40","84","40","","","","","94,17","100","100","88,89","87,5","","","","","84,44","83,33","100","70","","H","7","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","3304978519","60,4","84","25","58,3","68","43,75","48","80","60","0","","","","","44,17","33.33","44,44","55,56","37,5","","","","","46,67","66,67","33,33","40","","D","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600028176","68,2","72","62,5","78,95","92","59,38","50,8","53,33","72","20","","","","","74,17","100","66,67","88,89","37,5","","","","","43,89","50","66,67","15","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599050500","76,5","90","56,25","72,75","90","46,88","90,4","93,33","96","80","","","","","71,67","66.67","88,89","55,56","75","","","","","84,07","83,33","88,89","80","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2581063058","87,8","88","87,5","91,55","88","96,88","91,4","86,67","96","90","","","","","89,72","77.78","100","88,89","87,5","","","","","72,78","66,67","66,67","85","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596372355","61,55","88","21,88","82,8","88","75","51,2","80","68","0","","","","","50","33.33","44,44","66,67","50","","","","","86,11","83,33","100","75","","D","5","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596350802","51,85","76","15,63","48,1","76","6,25","54,4","80","76","0","","","","","29,44","22.22","11,11","55,56","25","","","","","23,33","16,67","33,33","20","","D","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599916630","67,9","84","43,75","76,85","76","78,13","79,6","93,33","84","60","","","","","73,06","77.78","55,56","77,78","87,5","","","","","77,41","83,33","88,89","60","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","223268668","66,95","72","59,38","81,55","88","71,88","84,6","100","84","70","","","","","54,72","44.44","44,44","66,67","62,5","","","","","65,93","50","77,78","70","","H","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","17735847194","13,25","20","3,13","37,85","36","40,63","17,6","26,67","24","0","","","","","0","0","0","0","0","","","","","20","16,67","33,33","10","","H","2","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","19028516463","18","30","0","55,9","64","43,75","23,6","46,67","24","0","","","","","27,22","44.44","44,44","0","25","","","","","29,63","16,67","22,22","50","","H","12","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2596395798","80,1","96","56,25","88,75","100","71,88","95","93,33","100","90","","","","","68,06","44.44","66,67","88,89","62,5","","","","","84,07","83,33","88,89","80","","D","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599983180","78","80","75","68,2","72","62,5","79,8","93,33","92","50","","","","","79,72","77.78","66,67","88,89","87,5","","","","","66,11","66,67","66,67","65","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
