Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9066,1411
2022-01-01,9,Sant Andreu,61,la Sagrera,195,9067,1506
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9068,1528
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9069,933
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9070,1745
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1899
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9072,1426
2022-01-01,9,Sant Andreu,61,la Sagrera,196,9073,1473
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,1664
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,1533
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,1444
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,1607
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,1437
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,1609
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,1328
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,1725
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,1972
2022-01-01,9,Sant Andreu,63,Navas,199,9083,1638
2022-01-01,9,Sant Andreu,63,Navas,199,9084,1676
2022-01-01,9,Sant Andreu,63,Navas,199,9085,1797
2022-01-01,9,Sant Andreu,63,Navas,199,9086,1488
2022-01-01,9,Sant Andreu,63,Navas,199,9087,1311
2022-01-01,9,Sant Andreu,63,Navas,199,9088,1915
2022-01-01,9,Sant Andreu,63,Navas,199,9089,1477
2022-01-01,9,Sant Andreu,63,Navas,200,9090,1523
2022-01-01,9,Sant Andreu,63,Navas,200,9091,1861
2022-01-01,9,Sant Andreu,63,Navas,200,9092,1879
2022-01-01,9,Sant Andreu,63,Navas,200,9093,1279
2022-01-01,9,Sant Andreu,63,Navas,200,9094,1958
2022-01-01,9,Sant Andreu,63,Navas,200,9095,2145
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,1595
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,1773
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,1571
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,1541
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,1649
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1824
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,1294
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,1714
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,1607
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,1712
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,1183
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,1780
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,1361
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,1469
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,1930
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,1217
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,1661
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,1457
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,1518
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,1457
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,1301
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,1353
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,1442
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,1487
2022-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,1311
2022-01-01,10,Sant Martí,65,el Clot,205,10026,1550
2022-01-01,10,Sant Martí,65,el Clot,205,10027,1517
2022-01-01,10,Sant Martí,65,el Clot,205,10028,1737
2022-01-01,10,Sant Martí,65,el Clot,205,10029,1410
2022-01-01,10,Sant Martí,65,el Clot,205,10030,1738
2022-01-01,10,Sant Martí,65,el Clot,205,10031,1509
2022-01-01,10,Sant Martí,65,el Clot,206,10032,1353
2022-01-01,10,Sant Martí,65,el Clot,206,10033,859
2022-01-01,10,Sant Martí,65,el Clot,206,10034,1687
2022-01-01,10,Sant Martí,65,el Clot,206,10035,1946
2022-01-01,10,Sant Martí,65,el Clot,206,10036,1420
2022-01-01,10,Sant Martí,65,el Clot,206,10037,1046
2022-01-01,10,Sant Martí,65,el Clot,206,10234,1782
2022-01-01,10,Sant Martí,65,el Clot,207,10038,1600
2022-01-01,10,Sant Martí,65,el Clot,207,10039,1833
2022-01-01,10,Sant Martí,65,el Clot,207,10040,1781
2022-01-01,10,Sant Martí,65,el Clot,207,10041,1612
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,3204
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,2427
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,1559
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,1300
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,1244
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1721
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,1653
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,1297
2022-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,1556
2022-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,1625
2022-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,2429
2022-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,1719
2022-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,965
2022-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,2638
2022-01-01,10,Sant Martí,68,el Poblenou,212,10056,1824
2022-01-01,10,Sant Martí,68,el Poblenou,212,10057,1419
2022-01-01,10,Sant Martí,68,el Poblenou,212,10058,1143
2022-01-01,10,Sant Martí,68,el Poblenou,213,10059,1793
2022-01-01,10,Sant Martí,68,el Poblenou,213,10060,1676
2022-01-01,10,Sant Martí,68,el Poblenou,213,10061,1738
2022-01-01,10,Sant Martí,68,el Poblenou,213,10062,1503
2022-01-01,10,Sant Martí,68,el Poblenou,214,10063,1188
2022-01-01,10,Sant Martí,68,el Poblenou,214,10064,1658
2022-01-01,10,Sant Martí,68,el Poblenou,214,10065,1548
2022-01-01,10,Sant Martí,68,el Poblenou,214,10066,2091
2022-01-01,10,Sant Martí,68,el Poblenou,214,10067,1944
2022-01-01,10,Sant Martí,68,el Poblenou,214,10068,1639
2022-01-01,10,Sant Martí,68,el Poblenou,215,10069,2796
2022-01-01,10,Sant Martí,68,el Poblenou,215,10070,1650
2022-01-01,10,Sant Martí,68,el Poblenou,215,10071,1802
2022-01-01,10,Sant Martí,68,el Poblenou,215,10072,2056
2022-01-01,10,Sant Martí,68,el Poblenou,215,10073,1440
2022-01-01,10,Sant Martí,68,el Poblenou,215,10074,1663
2022-01-01,10,Sant Martí,68,el Poblenou,215,10075,1532
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,2259
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,1282
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,1597
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,1821
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,2415
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,1742
2022-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,2275
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,2166
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1944
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,2212
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,1663
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,2094
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1949
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,1818
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,1659
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,4834
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,1477
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,1970
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,1470
2022-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,1093
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,3060
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,1326
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,1669
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,1554
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,1752
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,1118
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,1670
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,1709
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,2612
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2146
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1564
2022-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,912
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,2164
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,1006
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,1479
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,1281
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,1649
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1660
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,1306
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,1501
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,1186
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,1513
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,1436
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1779
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,1244
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,987
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,1136
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,1433
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,1610
2022-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,1482
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,1344
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,1092
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,1099
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,1005
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,1036
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,1550
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,1134
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,1214
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,1095
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,1264
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,1704
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,1570
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,1233
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,1384
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,1567
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,1595
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,1682
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,1633
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,1126
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,1622
2022-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,1805
