SSTT;Comarca;Municipi;Districte codi;Naturalesa;Concert;Estudis codi;Nivell;Avaluats;Sexe;N Avaluats
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;25
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;37
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;11
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;63
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;41
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;PALAU-SOLITÀ I PLEGAMANS;0815600;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;36
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;30
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;3
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;5
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;3
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;25
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;18
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;5
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;10
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;11
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;17
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;12
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;13
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;21
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;10
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;POLINYÀ;0816700;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;23
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;16
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;3
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;20
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;12
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;18
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;10
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;19
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;15
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;14
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;11
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;95
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;54
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;14
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;20
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;37
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;48
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;13
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;26
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;97
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;46
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;41
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;61
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;18
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;27
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;81
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;49
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;3
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;60
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;65
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;12
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;21
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;HAN DE REPETIR;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;HAN DE REPETIR;HOME;15
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;72
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;44
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;16
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RIPOLLET;0818000;PÚBLIC;NO;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;25
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;HAN DE REPETIR;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;HAN DE REPETIR;HOME;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;79
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;78
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;28
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;37
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;HAN DE REPETIR;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;HAN DE REPETIR;HOME;8
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;81
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;89
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;28
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;34
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;HAN DE REPETIR;DONA;5
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;HAN DE REPETIR;HOME;11
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;76
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;70
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;7
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;11
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;35
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;42
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;1
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;HAN DE REPETIR;DONA;2
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;HAN DE REPETIR;HOME;5
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;116
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;96
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;4
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PRIVAT;SI;ESO;4;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;6
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;HAN DE REPETIR;DONA;14
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;HAN DE REPETIR;HOME;9
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;142
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;111
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;17
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;25
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;DONA;43
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;1;PROMOCIÓ AMB PENDENTS;HOME;78
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;HAN DE REPETIR;DONA;20
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;HAN DE REPETIR;HOME;25
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;116
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;98
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;26
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;29
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;DONA;66
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;2;PROMOCIÓ AMB PENDENTS;HOME;95
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;HAN DE REPETIR;DONA;17
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;HAN DE REPETIR;HOME;21
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;DONA;107
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS JUNY;HOME;88
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;DONA;38
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMO/GRADUA SENSE PENDENTS SETEMBRE;HOME;39
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;DONA;65
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;3;PROMOCIÓ AMB PENDENTS;HOME;84
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;DONA;15
VALLÈS OCCIDENTAL;VALLÈS OCCIDENTAL;RUBÍ;0818400;PÚBLIC;NO;ESO;4;EXPEDICIÓ DEL CERTIFICAT;HOME;29
