Comarca codi,Comarca,SSTT codi,SSTT,Municipi codi,Municipi,Districte codi,Naturalesa,Estudis,Nivell,Sexe,Promo/gradua sense pendents juny,'Avaluats',N Avaluats estudi
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08035,CALELLA,0803500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,13
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08035,CALELLA,0803500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,9
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,12
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,13
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,51
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,Repeteixen,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,38
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,37
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,11
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,Repeteixen,4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,15
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,50
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,28
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,47
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,11
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,44
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,Repeteixen,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,34
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,33
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,49
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,Repeteixen,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,39
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,16
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08040,CANET DE MAR,0804000,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,11
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,Repeteixen,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,9
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,9
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,Repeteixen,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,9
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,10
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,7
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,11
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,0
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,15
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),Certificats sense graduar (4rt ESO),4
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08075,DOSRIUS,0807500,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,Repeteixen,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,55
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,10
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,70
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,5
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,Repeteixen,3
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,10
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,47
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,15
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,45
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,8
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,Repeteixen,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,Promo/gradua amb pendents,6
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,55
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,Promo/gradua amb pendents,12
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,52
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,2
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,Repeteixen,1
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,Promo/gradua sense pendents juny,42
21,MARESME,0508,MARESME-VALLÈS ORIENTAL,08110,MALGRAT DE MAR,0811000,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,Promo/gradua sense pendents setembre,4
